"EF.ID","X1996.Source.Sink.Categories..CODE1.....","X2006.Source.Sink.Categories..CODE1.....","Gases..ID1.ID2.....","Fuel.1996..ID.","Fuel.2006..ID.","C.pool","Description","Technologies.Practices","Abatement.Control.technologies","Parameters.Conditions","Region.Regional.conditions","Other.Properties","Value","Unit..ID.","Value.in.Common.Units","Common.Unit","Equation","IPCC.Worksheet.Number","Source.of.Data","Full.Technical.Reference","URL","Reference.Language","Abstract.in.English","Lower.Confidence.Limit","Upper.Confidence.Limit","Data.Quality","Data.Quality.Reference","Other.Info.on.Data.Quality","Distribution.Shape..ID.","Type.of.Parameter..ID.","Measurement.Technique.Standard","Periodicity.of.Measurement","External.Quality.Control.Performed","Date.of.Measurement","Date.Calculated","Comments.from.Data.Provider","Data.Provider","Data.Provider.Country..CODE.","Data.Provider.Contact..email.address.","Date.Submitted.to.EFDB.by.Data.Provider..yyyy.mm.dd.","Date.Posted.to.EFDB.by.TSU","measurement.ID","citation.ID","send_SI"
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Below-ground biomass [BGB] (BGB)","Biomass: root component (biomass_root)","","","FAO ecological zone: Tropical moist forest; vegetation type: Trees, broadleaf and/or conifer, deciduous or with dominant deciduous component.; stand age: mature","country: India; state/province/region: Uttaranchal; geographic coordinates: 29.3, 79.56; elevation: 445 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 20.1 degrees C; annual precipitation: 2135 mm yr-1","ForC site: FT19 Tarai and Bhabhar (ID#: 627); ForC plot: Moist Deciduous Miscellaneous (ID#: 856); ForC measurement ID: 5378; disturbance type: No disturbance; variable description: Total carbon in root biomass",11.9,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5378,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf evergreen; stand age: mature","country: India; state/province/region: Uttaranchal; geographic coordinates: 30.13, 79.6; elevation: 2450 m; continent: Asia; Koeppen climate zone: Dwb; mean annual temperature: 16.3 degrees C; annual precipitation: 1475 mm yr-1","ForC site: FT2 Dudhatoli Quercus (ID#: 628); ForC plot: Quercus floribunda Lindle (Moru Oak) (ID#: 857); ForC measurement ID: 5379; disturbance type: No disturbance; variable description: Total carbon in live aboveground biomass.",117.6,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5379,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Classified otherwise (OTH)","Biomass (biomass)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf evergreen; stand age: mature","country: India; state/province/region: Uttaranchal; geographic coordinates: 30.13, 79.6; elevation: 2450 m; continent: Asia; Koeppen climate zone: Dwb; mean annual temperature: 16.3 degrees C; annual precipitation: 1475 mm yr-1","ForC site: FT2 Dudhatoli Quercus (ID#: 628); ForC plot: Quercus floribunda Lindle (Moru Oak) (ID#: 857); ForC measurement ID: 5380; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground).",135,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5380,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Below-ground biomass [BGB] (BGB)","Biomass: root component (biomass_root)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf evergreen; stand age: mature","country: India; state/province/region: Uttaranchal; geographic coordinates: 30.13, 79.6; elevation: 2450 m; continent: Asia; Koeppen climate zone: Dwb; mean annual temperature: 16.3 degrees C; annual precipitation: 1475 mm yr-1","ForC site: FT2 Dudhatoli Quercus (ID#: 628); ForC plot: Quercus floribunda Lindle (Moru Oak) (ID#: 857); ForC measurement ID: 5381; disturbance type: No disturbance; variable description: Total carbon in root biomass",16.9,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5381,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Satpuli; geographic coordinates: 29.82, 78.8; elevation: 457.5 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1100 mm yr-1","ForC site: FT20 Rishikesh (ID#: 629); ForC plot: Riverian Acacia catechu (L. f.) Willd - Dalbergia sissoo Roxb. (Khair - Sissu) (ID#: 858); ForC measurement ID: 5382; disturbance type: No disturbance; variable description: Total carbon in live aboveground biomass.",50.7,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5382,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Classified otherwise (OTH)","Biomass (biomass)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Satpuli; geographic coordinates: 29.82, 78.8; elevation: 457.5 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1100 mm yr-1","ForC site: FT20 Rishikesh (ID#: 629); ForC plot: Riverian Acacia catechu (L. f.) Willd - Dalbergia sissoo Roxb. (Khair - Sissu) (ID#: 858); ForC measurement ID: 5383; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground).",59,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5383,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Below-ground biomass [BGB] (BGB)","Biomass: root component (biomass_root)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Satpuli; geographic coordinates: 29.82, 78.8; elevation: 457.5 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1100 mm yr-1","ForC site: FT20 Rishikesh (ID#: 629); ForC plot: Riverian Acacia catechu (L. f.) Willd - Dalbergia sissoo Roxb. (Khair - Sissu) (ID#: 858); ForC measurement ID: 5384; disturbance type: No disturbance; variable description: Total carbon in root biomass",8.5,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5384,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Tarkeshwar; geographic coordinates: 29.8, 78.8; elevation: 2350 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1300 mm yr-1","ForC site: FT3 Binsar (ID#: 630); ForC plot: Moist Cedrus deodara Loud. (Deodar) (ID#: 859); ForC measurement ID: 5385; disturbance type: No disturbance; variable description: Total carbon in live aboveground biomass.",217.2,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5385,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Classified otherwise (OTH)","Biomass (biomass)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Tarkeshwar; geographic coordinates: 29.8, 78.8; elevation: 2350 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1300 mm yr-1","ForC site: FT3 Binsar (ID#: 630); ForC plot: Moist Cedrus deodara Loud. (Deodar) (ID#: 859); ForC measurement ID: 5386; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground).",245,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5386,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Below-ground biomass [BGB] (BGB)","Biomass: root component (biomass_root)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; stand age: mature","country: India; state/province/region: Uttaranchal; nearest city: Tarkeshwar; geographic coordinates: 29.8, 78.8; elevation: 2350 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1300 mm yr-1","ForC site: FT3 Binsar (ID#: 630); ForC plot: Moist Cedrus deodara Loud. (Deodar) (ID#: 859); ForC measurement ID: 5387; disturbance type: No disturbance; variable description: Total carbon in root biomass",28.1,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5387,"Sharma_2010_tdac",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Subtropical mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; stand age: mature","country: India; state/province/region: Uttaranchal; geographic coordinates: 30.05, 79.05; elevation: 1650 m; continent: Asia; Koeppen climate zone: Cwa; mean annual temperature: 17.9 degrees C; annual precipitation: 1320 mm yr-1","ForC site: FT4 Thalisain (ID#: 631); ForC plot: Himalayan Pinus roxburghii Sarg. (Chir Pine) (ID#: 860); ForC measurement ID: 5388; disturbance type: No disturbance; variable description: Total carbon in live aboveground biomass.",119.9,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014","https://www.sciencedirect.com/science/article/pii/S0378112710005463?via%3Dihub","English","Four forest stands each of twenty major forest types in sub-tropical to temperate zones (350Â m asl-3100Â m asl) of Garhwal Himalaya were studied. The aim of the study was to assess the stem density, tree diversity, biomass and carbon stocks in these forests and make recommendations for forest management based on priorities for biodiversity protection and carbon sequestration. Stem density ranged between 295 and 850Â NÂ ha-1, while total biomass ranged from 129 to 533Â MgÂ ha-1. Total carbon storage ranged between 59 and 245Â MgÂ ha-1. The range of Shannon-Wiener diversity index was between 0.28 and 1.75. Most of the conifer-dominated forest types had higher carbon storage than broadleaf-dominated forest types. Protecting conifer-dominated stands, especially those dominated by Abies pindrow and Cedrus deodara, would have the largest impact, per unit area, on reducing carbon emissions from deforestation.","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","original units note: it is possible the record is not in the original publication's unit; Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",5388,"Sharma_2010_tdac",0
